"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","geodeticDatum","class","countryCode","country","identifier","recordedBy","catalogNumber","institutionCode","county","locality","fieldNumber","collectionCode","gbifID","occurrenceID","identifiedBy","coordinateUncertaintyInMeters","references","rightsHolder","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","taxonID","http://unknown.org/occurrenceDetails","rights","eventTime","occurrenceRemarks","identificationID","informationWithheld","endDayOfYear","municipality","identificationVerificationStatus","language","type","vernacularName","taxonConceptID","startDayOfYear","datasetID","accessRights","higherClassification","sex","behavior","habitat","associatedReferences","locationID","fieldNotes","dynamicProperties","footprintWKT","lifeStage","elevationAccuracy","eventID","originalNameUsage","nameAccordingTo","samplingProtocol","dataGeneralizations"
"265","Aeshna juncea Linnaeus, 1758",17.279391,62.487146,"gass84","gbif","2847444207","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:37.683+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,5,2020-08-05,"2020-08-10T09:41:40.000+0000","2020-09-08T09:25:37.683+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87383385","Lars Olausson","130846071","ArtDatabanken","Medelpad","Furudal",NA,"Artportalen","2847444207","urn:lsid:artportalen.se:Sighting:87383385",NA,250,NA,"Lars Olausson",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","218","Timrå","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","218","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","Aeshna juncea Linnaeus, 1758",16.044872,60.148624,"cdround,gass84","gbif","2847446913","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:41.176+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,1,2020-08-01,"2020-08-02T10:06:57.000+0000","2020-09-08T09:25:41.176+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87228329","Göran Holmberg","130731044","ArtDatabanken","Västmanland","Gåsmyren",NA,"Artportalen","2847446913","urn:lsid:artportalen.se:Sighting:87228329",NA,1,NA,"Göran Holmberg",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"12:00:00 - 14:00:00","Kanske en handfull runt myrgölen.",NA,"More information can be obtained from the Data Provider.","214","Norberg","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","214","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","MALE","free-flying",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Aeshna juncea Linnaeus, 1758",16.581777,58.143106,"cdround,gass84","gbif","2847452250","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:38.027+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,11,2020-08-11,"2020-08-11T13:49:31.000+0000","2020-09-08T09:25:38.027+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87406226","Mats Oldenborg, Rolf Kokkonen","130866640","ArtDatabanken","Småland","Viltvatten - Tryserum",NA,"Artportalen","2847452250","urn:lsid:artportalen.se:Sighting:87406226",NA,75,NA,"Mats Oldenborg",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","224","Valdemarsvik","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","224","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"free-flying",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Aeshna juncea Linnaeus, 1758",14.831176,59.318996,"cdround,gass84","gbif","2847455180","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:37.048+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,7,2020-08-07,"2020-08-09T21:03:41.000+0000","2020-09-08T09:25:37.048+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87375609","Mikael Ramnerö","130820281","ArtDatabanken","Närke","Gilsåsen",NA,"Artportalen","2847455180","urn:lsid:artportalen.se:Sighting:87375609",NA,500,NA,"Mikael  Ramnerö",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","220","Örebro","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","220","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"free-flying",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Aeshna juncea Linnaeus, 1758",16.047334,59.791481,"cdround,gass84","gbif","2847460140","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:43.851+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,7,2020-08-07,"2020-08-08T08:59:01.000+0000","2020-09-08T09:25:43.851+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87343639","Göran Holmberg","130809642","ArtDatabanken","Västmanland","Källdalsmossen",NA,"Artportalen","2847460140","urn:lsid:artportalen.se:Sighting:87343639",NA,100,NA,"Göran Holmberg",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"15:00:00 - 17:00:00","Ett flertal i gölarna.",NA,"More information can be obtained from the Data Provider.","220","Surahammar","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","220","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","MALE","territorial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","Aeshna juncea Linnaeus, 1758",14.828715,59.327356,"gass84","gbif","2847465266","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:41.241+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,11,2020-08-11,"2020-08-11T17:13:26.000+0000","2020-09-08T09:25:41.241+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87409047","Per Karlsson Linderum","130852444","ArtDatabanken","Närke","Löskermossen",NA,"Artportalen","2847465266","urn:lsid:artportalen.se:Sighting:87409047",NA,100,NA,"Per Karlsson Linderum",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","224","Örebro","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","224","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Aeshna juncea Linnaeus, 1758",17.631728,59.850332,"cdround,gass84","gbif","2847482247","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:39.621+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,11,2020-08-11,"2020-08-11T15:19:02.000+0000","2020-09-08T09:25:39.621+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87407494","Claus Rüffler","130867811","ArtDatabanken","Uppland","Lugnet dammen",NA,"Artportalen","2847482247","urn:lsid:artportalen.se:Sighting:87407494",NA,10,NA,"Claus Rüffler",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"13:30:00 - 14:30:00",NA,NA,"More information can be obtained from the Data Provider.","224","Uppsala","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","224","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Aeshna juncea Linnaeus, 1758",14.830368,59.319931,"cdround,gass84","gbif","2847487253","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:39.649+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,11,2020-08-11,"2020-08-11T17:13:26.000+0000","2020-09-08T09:25:39.649+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87409027","Per Karlsson Linderum","130852424","ArtDatabanken","Närke","mosse vid Gilsåsen",NA,"Artportalen","2847487253","urn:lsid:artportalen.se:Sighting:87409027",NA,250,NA,"Per Karlsson Linderum",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","224","Örebro","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","224","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","Aeshna juncea Linnaeus, 1758",14.722417,59.26706,"gass84","gbif","2847490378","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:40.520+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,15,2020-08-15,"2020-08-15T19:46:41.000+0000","2020-09-08T09:25:40.520+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87475434","Per Karlsson Linderum","130916857","ArtDatabanken","Närke","Holmsjön",NA,"Artportalen","2847490378","urn:lsid:artportalen.se:Sighting:87475434",NA,250,NA,"Per Karlsson Linderum",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","228","Karlskoga","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","228","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Aeshna juncea Linnaeus, 1758",14.755466,58.88517,"gass84","gbif","2847495153","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:42.423+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,8,2020-08-08,"2020-08-09T08:18:17.000+0000","2020-09-08T09:25:42.423+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87359550","Per Karlsson Linderum","130824612","ArtDatabanken","Närke","Odensvitärnen",NA,"Artportalen","2847495153","urn:lsid:artportalen.se:Sighting:87359550",NA,50,NA,"Per Karlsson Linderum",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","221","Askersund","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","221","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Aeshna juncea Linnaeus, 1758",17.631728,59.850332,"cdround,gass84","gbif","2847503219","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:36.131+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,10,2020-08-10,"2020-08-10T16:55:04.000+0000","2020-09-08T09:25:36.131+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87391416","Claus Rüffler","130835794","ArtDatabanken","Uppland","Lugnet dammen",NA,"Artportalen","2847503219","urn:lsid:artportalen.se:Sighting:87391416",NA,10,NA,"Claus Rüffler",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"14:30:00 - 15:00:00",NA,NA,"More information can be obtained from the Data Provider.","223","Uppsala","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","223","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","Aeshna juncea Linnaeus, 1758",19.577021,63.796743,"cdround,gass84","gbif","2847507907","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:43.713+0000",246,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,1,2020-08-01,"2020-08-01T20:42:18.000+0000","2020-09-08T09:25:43.713+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87220852","Hampus Jarhede","130707451","ArtDatabanken","Ångermanland","Åbrånet, Hörnsjö",NA,"Artportalen","2847507907","urn:lsid:artportalen.se:Sighting:87220852",NA,227,NA,"Hampus Jarhede",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"11:33:00 - 11:42:00",NA,NA,"More information can be obtained from the Data Provider.","214","Nordmaling","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","214","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"free-flying",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Aeshna juncea Linnaeus, 1758",14.71321,58.78294,"gass84","gbif","2847523172","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:35.097+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,8,2020-08-08,"2020-08-09T07:58:30.000+0000","2020-09-08T09:25:35.097+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87359465","Per Karlsson Linderum","130824528","ArtDatabanken","Närke","inloppet i Rösjön",NA,"Artportalen","2847523172","urn:lsid:artportalen.se:Sighting:87359465",NA,137,NA,"Per Karlsson Linderum",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","221","Askersund","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","221","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","Aeshna juncea Linnaeus, 1758",16.811467,61.129139,"gass84","gbif","2847525082","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:35.371+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,6,2020-08-06,"2020-08-06T20:29:20.000+0000","2020-09-08T09:25:35.371+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87317409","Stefan Persson","130764610","ArtDatabanken","Hälsingland","Pankfors  Tönnånger",NA,"Artportalen","2847525082","urn:lsid:artportalen.se:Sighting:87317409",NA,100,NA,"Stefan Persson",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","219","Söderhamn","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","219","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"free-flying",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","Aeshna juncea Linnaeus, 1758",14.706122,63.206361,"gass84","gbif","2847527128","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:42.138+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,8,2020-08-08,"2020-08-08T13:34:02.000+0000","2020-09-08T09:25:42.138+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87348833","mikael karlstrand","130798806","ArtDatabanken","Jämtland","Ängen",NA,"Artportalen","2847527128","urn:lsid:artportalen.se:Sighting:87348833",NA,75,NA,"mikael karlstrand",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","221","Östersund","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","221","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"foraging",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Aeshna juncea Linnaeus, 1758",17.86741,58.746303,"cdround,gass84","gbif","2847527951","Aeshna juncea Linnaeus, 1758","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-08T03:48:45.964+0000","2020-09-08T09:25:38.542+0000",246,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2020,8,2,2020-08-02,"2020-08-02T20:15:51.000+0000","2020-09-08T09:25:38.542+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","urn:lsid:artportalen.se:Sighting:87242636","Matt Scragg","130724309","ArtDatabanken","Södermanland","Fågelstationen",NA,"Artportalen","2847527951","urn:lsid:artportalen.se:Sighting:87242636",NA,250,NA,"Matt Scragg",NA,NA,NA,NA,"urn:lsid:dyntaxa.se:Taxon:208283",NA,NA,"00:00:00 - 00:00:00",NA,NA,"More information can be obtained from the Data Provider.","215","Nynäshamn","Unvalidated","Swedish","Occurrence","starrmosaikslända","urn:lsid:dyntaxa.se:Taxon:208283","215","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"free-flying",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
